3781	5510	5932	
5944	1573	553	
9861	6084	255	
8385	9384	9125	
9570	3118	127	
9755	7015	8274	
1146	899	6547	
8804	249	1166	
2025	4976	5530	
8924	4591	4315	
4559	807	3115	
7493	1675	6589	
5275	2519	6937	
6869	990	6764	
568	8562	625	
8876	7319	3029	
5722	9380	9	
1644	731	7889	
5253	2585	7363	
6666	5614	7838	
3239	8078	1145	
6596	9384	5538	
4384	43	929	
8781	2450	1916	
9952	7567	4676	
9626	3710	6395	
8377	5303	1661	
3334	3017	770	
5853	376	9201	
1949	1658	2271	
6502	6189	7094	
8082	6775	2364	
2079	5891	8543	
840	4412	4798	
3060	3854	8841	
6526	1823	9809	
1036	1791	40	
3764	580	2814	
5293	3384	318	
6300	1950	1374	
6451	3553	7705	
6062	5713	9902	
9949	7792	7491	
9851	3805	5400	
2880	639	1907	
6063	6238	7405	
542	2412	1824	
2523	7481	2097	
9587	8782	2329	
3314	353	6386	
4771	3072	3664	
2838	7688	5684	
1819	2196	7087	
9559	4218	7709	
7197	5341	1088	
8851	5155	7219	
9937	8960	4867	
5726	8366	1780	
2464	4370	6959	
7292	8098	3444	
9355	9133	8083	
1447	7	3329	
9977	2418	3561	
4328	3232	7795	
1031	4127	3603	
1117	8209	7038	
2807	2749	5160	
3131	629	2459	
5529	1133	4817	
5883	8746	1467	
6939	5266	5248	
9618	3442	5846	
3435	2517	8672	
5839	3135	6687	
4278	7722	9375	
164	9860	7532	
4775	1173	8197	
690	5734	5603	
5461	4743	5654	
4922	6336	8336	
106	6463	5513	
1361	9444	5605	
2403	9442	3632	
5224	240	6604	
3344	8236	6995	
7454	9988	6752	
5492	4988	2005	
3484	7152	9046	
6559	1242	2489	
2215	5945	8193	
577	1140	3426	
4075	2991	3572	
4890	2665	7740	
6879	9146	2429	
6365	831	4049	
8532	1405	3683	
6988	2118	1525	
2755	6544	3094	
3947	6477	807	
9077	2325	2846	
4901	7427	488	
4220	9414	4917	
3202	5872	7479	
5666	1535	6289	
8413	4199	9676	
3915	7621	747	
8246	8943	1481	
8892	414	8772	
9596	9224	4363	
3803	8531	1336	
3324	8608	1247	
8487	9353	5196	
8507	7536	7716	
6567	1006	213	
4818	75	4862	
1244	7568	6197	
514	3620	5139	
388	8993	3269	
7808	7827	1340	
6325	6341	467	
5413	9319	8274	
9553	4603	3566	
8631	3464	1715	
1456	4540	6143	
2916	454	1239	
3715	7663	1375	
6333	8079	4778	
7123	2440	5703	
8183	2917	3553	
869	3397	6370	
2203	1002	6451	
1447	6636	8950	
6892	5487	8984	
5955	8148	6217	
4091	5260	5357	
6840	6883	5083	
2790	6484	6088	
5231	7585	8941	
6841	8636	4448	
720	8181	6333	
2107	3891	1442	
1044	5440	4490	
1453	4946	903	
2764	4670	4387	
6433	1631	6199	
1216	7837	7423	
7770	1800	918	
3486	6820	1352	
1516	1830	74	
7063	1982	2538	
4030	7071	3377	
1818	2110	5925	
4672	6165	4393	
3418	4992	2953	
4783	5946	3758	
3094	7220	3633	
5319	4768	8896	
173	1731	5779	
5366	3727	3791	
1921	1839	9867	
5190	935	7411	
2127	3884	5614	
2899	5297	8679	
9021	3829	4640	
2362	5835	3261	
8172	703	8242	
7221	354	9680	
5327	5561	8256	
5201	3254	673	
9175	7214	2371	
5004	9054	9629	
6571	8085	5874	
1136	3601	2885	
6683	2777	5684	
1861	7370	5418	
277	4797	9167	
8152	1239	8110	
8103	5659	783	
6233	6163	213	
939	9178	8196	
1820	1599	3268	
9730	1350	842	
5210	8347	9760	
6407	3719	8712	
7419	6352	1547	
5931	3875	2012	
5059	4693	6349	
5705	1012	6069	
3949	9285	6755	
2267	1793	6198	
2932	3034	5534	
4170	157	2619	
8357	9144	4246	
3886	4081	7333	
4207	3148	991	
5747	9693	3768	
651	7668	2211	
6964	8867	8108	
1882	3295	410	
1220	8797	2060	
2299	7387	8787	
3246	6472	8023	
6825	5391	8830	
4313	2203	2736	
438	5343	1663	
8619	8427	8803	
5119	8244	6915	
656	49	3022	
5885	3316	7188	
6297	4309	3121	
6121	1129	3782	
8238	7628	1411	
9661	3531	381	
6384	5925	2577	
8336	7428	7685	
2632	4845	9368	
8258	274	8836	
7315	8706	6964	
5137	9399	6975	
2501	6071	1432	
6467	3407	5917	
2567	7958	51	
3714	1757	5410	
7017	4542	1875	
287	8741	4102	
2942	3776	5764	
2843	296	2776	
4838	6192	6505	
682	3750	967	
6373	2253	5908	
2567	6543	3464	
5315	3355	7675	
1951	3390	3130	
9056	3034	3398	
6334	6556	9950	
1175	8579	3410	
3243	6793	9886	
7023	290	9489	
1736	5995	8864	
9591	838	6602	
7627	7027	4310	
9122	8231	4369	
4984	1910	694	
1923	8822	2193	
1642	9637	9602	
6607	3496	6988	
3147	965	7115	
9832	827	1297	
4002	8057	2399	
8012	6871	4845	
4804	9851	5709	
823	363	6581	
5893	2220	6168	
5087	2397	7782	
5565	3411	8166	
6379	6446	5167	
2480	3224	4321	
3706	1956	5735	
1588	609	414	
6257	6234	688	
8309	7308	3699	
1964	696	6884	
9159	3037	3974	
2200	63	456	
6090	3532	7857	
5066	7857	4172	
7350	1218	8746	
7552	6809	2165	
7706	9514	7470	
6677	3400	4396	
3932	6683	4539	
679	4408	1809	
5390	2159	1120	
4428	7037	3130	
9825	4391	1408	
9175	9638	171	
1089	6795	8989	
6394	1146	5670	
4711	2315	9104	
3156	1132	9071	
7686	4144	9545	
2994	6848	2931	
9512	717	5845	
2266	1257	1225	
8527	246	6818	
7662	1267	9676	
8704	5849	9911	
124	8281	4268	
3493	9279	4704	
2351	7803	250	
5604	6900	2715	
1184	6694	8104	
8454	1939	5461	
6117	5312	6858	
1031	3925	5968	
5327	294	1905	
6791	911	7524	
7064	3754	8228	
4925	9323	5565	
5232	6552	6149	
5358	6943	7785	
5511	4027	1935	
2214	4913	9970	
6556	5140	9549	
1347	8148	9389	
9798	659	3945	
7536	1334	4304	
5317	4166	7724	
1100	279	2764	
4876	6168	4299	
2770	4961	9614	
120	6287	2190	
9499	6163	702	
1954	4839	3058	
8953	761	2226	
7130	5632	5119	
4509	3673	4662	
3151	6338	560	
4217	3002	306	
232	844	5156	
5721	1254	4802	
6728	6431	6505	
9641	9707	509	
9055	4737	8494	
2682	6215	7464	
6061	5570	6626	
3347	6884	7586	
2243	6938	641	
3762	7781	4577	
1733	6527	4620	
6671	3621	6308	
8083	7405	8221	
1284	5333	4252	
499	8791	3783	
3171	6169	735	
210	7284	5580	
6277	1070	762	
2730	9157	3834	
5170	2128	1923	
2985	9186	6385	
4952	2166	122	
5443	5725	4056	
4950	3732	8915	
7360	4605	5178	
4556	1775	633	
1799	1561	6869	
2979	2907	6673	
5828	3930	2084	
5931	7203	4432	
7200	1689	4350	
7569	5939	7441	
1515	7921	1636	
1000	9735	7825	
9553	4605	2975	
4158	9907	4896	
6043	9686	7549	
5085	7524	4919	
926	7849	7846	
6326	1062	1896	
7345	2393	2453	
9784	3514	4370	
1614	9117	782	
8504	7466	7546	
8790	4403	6633	
4457	5701	7556	
4340	9815	5055	
9487	9566	6895	
3828	5862	7321	
1329	6778	7635	
7652	5359	9945	
4577	8962	4964	
6415	7112	8342	
7425	6164	8531	
8746	6021	6584	
272	4559	1881	
216	9747	3951	
8533	6959	1815	
6798	8162	3257	
2658	1695	989	
1907	8132	7939	
7589	9358	7452	
9404	3617	1891	
3191	3679	5729	
4128	2486	4296	
8479	2784	4922	
3720	2961	6697	
3967	8345	8831	
5167	5362	9106	
7371	4390	9393	
7893	834	3188	
5773	726	1357	
8437	9278	6775	
3780	7000	8740	
2334	3024	7255	
5685	8984	9515	
1700	3943	6902	
9111	4286	4620	
9494	5847	6179	
3749	8253	4478	
6879	6469	1455	
9378	9987	7123	
5089	3917	2833	
6075	5590	6816	
1860	5778	1910	
2659	3660	5907	
6589	5757	1223	
8539	2847	2109	
6283	1726	7705	
4739	1471	851	
2787	4990	4026	
7603	7809	8003	
5683	3689	9977	
3398	2551	8183	
9151	7513	3097	
4885	7787	2702	
4532	8310	3244	
362	2204	3385	
1814	1032	9859	
4984	5639	1030	
7975	8097	3096	
2144	8024	7231	
1951	8744	2680	
6692	3905	3295	
811	3573	7524	
9139	2349	6162	
2866	7076	9027	
4624	697	3140	
5497	3573	8640	
619	347	8336	
8420	1172	7215	
6370	3057	7928	
7135	413	8860	
4165	1525	5351	
4125	9546	6384	
5531	7946	5970	
9603	8412	222	
234	5388	9975	
1096	6513	6721	
7188	4160	6123	
1798	5080	724	
7153	2092	4347	
3617	5849	4451	
449	1757	8430	
6784	8199	5761	
5580	5130	9787	
4052	9834	8878	
7560	7667	7060	
6595	5869	8765	
2755	584	617	
4122	9596	3881	
9030	3611	1314	
7728	8735	8508	
9032	471	2510	
150	5175	3372	
2502	5010	2792	
3246	1434	1304	
7903	7940	3289	
8181	901	7901	
3639	9035	5056	
2802	1257	6466	
9825	2471	1628	
8460	7913	9152	
1890	5542	1689	
8224	5114	1259	
9157	2349	9291	
547	8980	4176	
5885	7464	7078	
3864	7620	8473	
6834	1470	8393	
1367	7163	9811	
2135	9741	5727	
2805	5919	3228	
444	8448	2281	
9908	3343	9362	
6663	287	2938	
1767	263	5224	
4785	6291	8662	
1161	3266	2766	
6299	2466	9407	
201	6375	4933	
3320	5262	5687	
701	7721	7270	
6611	1343	1102	
2389	8551	6825	
2783	4687	5243	
5832	60	8734	
9360	9749	3766	
7067	1130	2799	
4679	5258	9301	
4932	2911	6898	
8117	7544	3964	
8649	4862	7769	
6341	4943	9692	
217	7763	4945	
9264	1610	5581	
2958	4424	6968	
6894	5718	6218	
4767	6693	3437	
1277	8014	8953	
9711	9667	4387	
7895	734	9591	
9878	5353	6375	
3503	9890	581	
4691	9902	2270	
4063	4873	7193	
8153	6876	5873	
5971	6292	9220	
1587	9688	4921	
4067	8637	7859	
5369	5228	2323	
6060	724	5738	
3649	4689	7505	
3205	2124	7583	
4910	7133	9207	
8701	2993	7111	
6418	101	3052	
6785	1340	4913	
5583	66	2425	
4190	9560	163	
5230	1359	2005	
8293	2969	817	
8586	3933	3102	
1926	926	9315	
8733	6657	3472	
3011	7199	1037	
6935	8989	4014	
3369	3558	8367	
5764	4212	2959	
4285	7084	4369	
6238	6106	6389	
71	6358	390	
6101	9960	6298	
7668	9354	2604	
9889	7591	6780	
3465	3116	4456	
1918	4369	2484	
9671	243	56	
7532	923	9885	
6401	6982	6023	
6976	9748	5457	
8252	7125	9470	
7760	501	6619	
4116	5942	8467	
8152	4005	9229	
4021	3614	7404	
9927	8435	2312	
3791	9163	1015	
1427	103	6401	
9497	4714	6572	
5225	9414	4377	
2283	85	5468	
3	3879	1350	
8581	655	570	
884	8189	3357	
8646	3592	1585	
6391	7901	2131	
8518	9698	2105	
3730	2051	948	
6841	3641	2413	
8191	568	3307	
2157	7547	7563	
1292	7263	9986	
8727	6350	6458	
3221	7053	5383	
8327	2397	5860	
964	9920	2027	
4369	3015	8758	
4352	7892	8779	
1823	3848	6418	
856	3258	2881	
891	7442	3136	
2603	8904	1196	
6217	9175	3331	
9514	8968	7121	
6658	7060	3716	
4234	7537	6854	
5332	5630	8075	
6724	8439	6677	
293	3803	7981	
1989	7239	7619	
7253	5332	9560	
3936	9411	5035	
8740	9176	5853	
9734	3325	1951	
1875	8727	8268	
9565	4250	3819	
802	1874	4755	
4901	6687	7984	
2924	6406	8126	
6870	3074	9422	
9483	3373	8289	
939	6930	9370	
8059	6912	3734	
308	928	9538	
9034	5712	9088	
1372	1503	4585	
5594	9170	2139	
6315	4640	4898	
7218	3758	9034	
1910	6676	1583	
9155	1142	3827	
3098	9667	6955	
1118	5028	4682	
8318	7295	7605	
8694	7775	9022	
8339	306	5602	
3792	5801	7915	
4819	9264	1782	
6367	6890	1767	
4226	164	8490	
8811	2780	3731	
307	4834	5982	
9023	7223	8785	
242	8662	10	
7589	3534	4338	
1378	7693	4346	
7020	5294	8178	
6786	8063	5187	
7284	5223	2132	
6753	8707	3952	
4991	293	6471	
8447	5109	6808	
9772	2446	2361	
596	173	5399	
3186	8422	9307	
3587	1049	8831	
5371	8314	3540	
4148	9610	1673	
9899	5254	8013	
4610	5588	2860	
441	9661	3215	
3100	3787	8493	
8016	9976	8582	
8637	1460	2021	
103	9272	7425	
4599	7270	4536	
5199	1033	667	
4103	5421	3577	
5739	1633	9842	
1167	7214	667	
5537	1629	253	
5372	5832	8034	
9629	8921	5893	
1577	7379	5631	
3092	9071	4035	
1545	7274	1010	
2985	2978	6967	
1428	8851	1076	
5628	1919	8777	
8735	7721	850	
4058	8357	5457	
8106	2900	4274	
4205	2492	2720	
6505	2665	6702	
408	1641	7023	
7493	2917	6014	
8094	3097	9257	
324	7158	6837	
1686	4567	931	
3163	2809	1830	
4868	4548	5815	
9957	3239	5141	
8066	8769	963	
9165	7127	495	
1057	9419	7416	
7982	6759	2204	
1217	8043	4274	
610	6937	5378	
2032	9312	3271	
2530	9560	2402	
6750	9946	7382	
1721	5687	9647	
4999	9364	7433	
911	6989	2410	
200	7792	9551	
5380	5703	3458	
977	6488	7387	
2691	8091	959	
7021	657	4328	
6936	1819	5498	
3678	4566	6413	
2175	2996	9764	
1295	6983	3573	
217	2863	2896	
8352	7	7349	
560	2265	5661	
3130	4393	5680	
7452	1158	1691	
6188	7638	5706	
5348	6083	1058	
5671	6370	3112	
8012	9385	4249	
2290	2602	7251	
5536	261	3210	
9128	8758	8512	
4839	5635	1634	
2866	3786	6740	
5784	6345	3340	
4216	5559	1849	
4569	3027	5663	
2101	9761	3485	
8912	1213	441	
2790	5133	4324	
1230	5543	5824	
3964	2585	8567	
1671	2224	4798	
6902	6284	5054	
5055	7754	4450	
4320	7101	5811	
91	5702	3502	
9869	9126	6033	
1418	2194	4326	
1006	6959	89	
2190	1213	8597	
5679	8937	2620	
3484	3136	6902	
8373	2609	1474	
8928	2626	1632	
7583	6011	504	
6403	8109	5290	
4103	4632	5035	
8014	8188	1776	
2778	6537	3488	
1428	7237	7313	
4417	1842	6975	
8928	9339	2838	
9192	2263	851	
2932	1531	675	
3264	7233	6695	
8456	5990	5313	
248	3962	1360	
5802	1505	1322	
9465	8296	3929	
6365	6216	2650	
3295	7849	1734	
890	3435	6840	
9884	5978	5202	
3279	2957	3978	
5861	184	1918	
1350	4375	5884	
9982	5131	7417	
4749	2342	346	
868	6830	2558	
6261	7058	9126	
8616	2903	2154	
3209	9646	4145	
774	3495	6739	
9278	3955	5841	
4312	871	6996	
2389	1678	9299	
514	8843	4803	
7014	2420	247	
1755	9851	7063	
2511	1036	4972	
9195	9111	3014	
3198	8842	9800	
3677	1609	502	
3919	3589	7685	
397	8177	3176	
9057	6203	2556	
8582	860	5597	
4841	2522	1734	
5773	5790	4629	
1921	2895	6272	
8410	993	1815	
3973	5077	2642	
7764	2567	1401	
2409	7213	6885	
2724	3571	7751	
7476	1281	2153	
2624	7266	2281	
5813	1643	9915	
1495	5950	184	
6260	6167	1103	
2895	5045	8842	
663	3913	6932	
2809	8185	5516	
8524	2499	1363	
8225	7037	2870	
1547	8179	5948	
5830	6213	133	
2363	5100	1586	
9712	5092	2765	
3731	857	4270	
9285	219	7324	
8562	9473	610	
8311	2408	1191	
5750	2932	9594	
546	9275	8308	
4826	3581	9059	
2677	6015	2251	
4777	1312	2667	
9665	1447	2833	
136	849	2696	
4644	9200	9636	
8504	9816	8828	
7235	3751	5715	
420	897	1756	
2658	7430	6424	
3094	411	3505	
9119	6590	2001	
7633	4117	328	
2659	5701	8574	
2105	4546	9483	
4375	2834	3260	
6782	6422	154	
8746	1574	915	
8010	6738	3598	
3613	1441	410	
5794	4410	7896	
8778	4999	1727	
4592	3036	1220	
7336	2087	435	
9070	4517	906	
1109	2754	4754	
756	5351	236	
8129	6037	8707	
708	9477	7694	
2488	4712	2238	
8504	943	4788	
4364	4276	757	
8237	7905	7197	
7146	6254	7176	
3722	708	6442	
4204	5279	2976	
