7927	3317	8919	
967	1734	1568	
7161	6180	2211	
4315	9841	3299	
5840	2582	9089	
3046	8154	6929	
1422	956	5307	
8289	4444	4156	
5517	7038	725	
1534	3977	2183	
6280	6870	862	
3154	8110	4317	
2461	3380	4264	
7694	4288	5945	
8949	394	9771	
3041	3728	8297	
8954	8647	7253	
5854	8666	159	
4964	6197	7733	
6588	1934	1099	
7317	4811	2829	
170	1497	5903	
6752	5040	997	
6186	4067	3067	
7891	1396	8589	
6643	6040	8587	
755	4452	8626	
1352	6266	6070	
7485	9242	6218	
4875	325	833	
6477	6500	805	
2664	999	9248	
8558	9120	144	
8274	9251	5574	
9644	4830	3041	
9104	1660	8160	
5404	3113	5102	
4442	2053	9030	
4255	8280	6040	
8740	416	3280	
833	1744	8950	
5659	6078	8323	
155	6747	4256	
6824	7603	1481	
7275	1724	3721	
5900	3101	9696	
3383	6551	7483	
3117	6900	8495	
3111	4310	136	
359	5438	8019	
3388	347	2526	
9023	7068	6486	
1348	6111	1310	
4672	6915	4508	
2028	5527	6769	
7120	572	5896	
843	8362	3090	
7370	8409	2205	
5355	5288	3788	
651	5082	2361	
4276	8169	8432	
4862	9966	7408	
9748	9271	6635	
4912	738	8354	
5692	2144	7712	
5537	2456	8198	
7291	7558	992	
4383	8640	9150	
4506	8556	9446	
4248	9833	6282	
8921	4385	9838	
5132	8818	621	
3992	5591	2497	
1379	5942	6762	
4989	2357	845	
4439	6194	3067	
3158	9107	5673	
5899	6607	8598	
6357	4679	5713	
4622	809	2340	
1233	9687	2792	
9522	4624	5967	
5204	6044	493	
8681	9928	7934	
3739	209	8033	
2846	4349	2614	
5767	7097	5453	
9401	2521	3931	
5724	3553	1702	
5674	5171	5208	
6152	2815	5576	
2373	955	5586	
7885	2551	5356	
5873	3891	6042	
3820	4924	8508	
4169	4404	8112	
1453	3425	6450	
9183	1506	5742	
5041	2888	9947	
7124	6407	3352	
308	4124	4679	
5869	1523	2249	
9799	2723	8026	
9366	8781	973	
4541	7022	194	
7361	6013	7367	
6360	9344	8003	
6187	6728	2704	
2184	3877	5716	
5385	6001	4117	
5531	6872	3736	
2064	6810	5731	
8117	1575	3168	
8058	4603	7905	
7306	4694	7183	
6648	1805	6081	
6804	1790	9619	
3201	2482	569	
1980	3698	6229	
5442	8501	351	
3825	5094	8150	
4141	1058	9271	
7910	4244	2322	
9170	1369	6219	
6468	6797	4233	
7455	3198	6637	
6946	1615	9907	
1985	8647	9911	
7326	2383	1283	
1192	6475	4233	
42	7264	1279	
5900	670	9419	
1320	1317	2365	
8997	4974	719	
7319	2298	1529	
557	6589	8701	
4972	8000	6501	
4817	767	6358	
8762	7895	8619	
272	1184	885	
9423	3647	8550	
4047	799	2522	
9300	7077	1532	
3326	4564	1593	
4270	1698	6365	
8939	5229	7589	
3386	9795	9488	
8151	1769	1722	
3484	1601	1311	
261	6942	9329	
2440	1166	5508	
6294	4877	3185	
8070	1237	2462	
9441	1138	7302	
3871	3301	1189	
5566	9728	1266	
3477	8569	5091	
8053	2123	3251	
9602	6237	8238	
4660	3897	4051	
4714	4790	5615	
3288	1776	4788	
9618	6233	4663	
5985	2224	5121	
9744	6017	5426	
4363	8807	6344	
6083	530	9701	
7037	862	4296	
4275	3179	3845	
6943	313	6900	
1934	7847	7396	
2658	4920	4821	
2549	1996	1339	
3708	7030	897	
4845	7098	7352	
5540	7905	8930	
8137	6580	7579	
1953	1761	1062	
766	8831	8491	
3617	9494	1845	
6064	7558	4161	
6709	4014	5818	
7527	9162	3448	
8818	11	1613	
408	1002	6714	
4000	4352	674	
6977	8107	6909	
517	5067	5746	
9468	759	1991	
2031	3767	8874	
9512	9809	6024	
333	4214	1696	
606	1666	4513	
7243	573	9546	
1574	5104	2848	
912	9387	1944	
2122	4446	3828	
8765	9481	8192	
6824	5160	2780	
659	1933	379	
1067	1961	6255	
1848	3061	4813	
4272	1324	151	
4285	8346	9068	
9512	9464	7584	
2442	386	614	
3667	516	1626	
7806	463	9513	
8737	5544	6357	
424	595	6048	
7972	6296	9004	
4323	17	5566	
7674	8202	6517	
3134	1902	2736	
1061	1105	2220	
5313	1645	8910	
9634	321	3606	
9320	8982	4310	
887	1365	871	
2755	8423	9703	
8470	2257	8720	
6264	7037	8364	
3119	5542	6589	
5528	3144	8953	
3558	4703	743	
8781	8191	9880	
6209	6305	2453	
4996	6969	6906	
9824	7720	2702	
9476	6897	5074	
7649	4055	6936	
3467	1013	5314	
3427	568	8431	
8086	7536	8396	
8653	5681	8243	
3677	7875	7798	
787	3105	5344	
6166	750	3477	
2783	2957	4429	
2713	8250	1195	
8659	6220	3608	
4957	2255	5408	
3783	8039	5984	
5530	7893	9905	
40	6680	3400	
1659	4329	6783	
6222	3118	5292	
15	5982	6689	
657	2805	9005	
2741	4337	4974	
4269	6141	6159	
8979	3904	5821	
1549	6502	2266	
3278	3242	5174	
5588	9386	6985	
4306	8605	4907	
5597	2616	5595	
5835	3760	2473	
671	7031	483	
555	8215	6837	
8656	9802	8525	
7183	3179	7436	
7356	539	9431	
8559	4626	728	
9236	4290	7057	
6391	4886	7965	
8032	5059	5058	
7021	8079	9727	
8865	9504	5160	
5291	5207	5321	
9776	6643	3885	
6465	1180	1556	
4890	4523	737	
6154	3472	5793	
5140	6763	6819	
6784	6928	9114	
7653	3437	7477	
7306	5468	1458	
9789	7327	1044	
4281	1003	5778	
2177	5204	9085	
4209	2477	119	
432	2064	7536	
8483	8178	2432	
3998	1503	6146	
8410	2954	5429	
2659	7705	3640	
4982	7280	8129	
7279	9435	9866	
6623	5453	505	
9485	7119	6869	
7856	4225	9876	
8436	1360	3019	
9240	3762	201	
7907	3792	5427	
3325	3169	3002	
6877	1508	4849	
8598	1604	444	
2645	3870	5856	
3771	3930	5508	
2208	5427	7858	
6006	4440	8768	
656	3040	838	
6049	9683	1823	
8115	1200	3417	
5437	52	8608	
3013	6942	3072	
3362	5532	70	
5484	1316	6169	
3108	722	2615	
5712	6863	4689	
1467	5007	5564	
8637	2889	4128	
6377	1687	6412	
6571	3609	8199	
3325	3720	4557	
1605	3066	4339	
2715	4408	243	
8328	6749	7958	
2976	1694	4440	
1369	8306	3280	
8567	9235	8933	
7542	2868	8264	
702	6210	9555	
9802	535	7942	
507	1538	4756	
1811	1122	4906	
4033	3917	3252	
2792	2490	4010	
3583	2004	9894	
8617	8077	9690	
7697	6015	6959	
6555	6389	988	
8387	6542	3300	
6300	3570	9044	
5013	6586	2073	
8905	5688	4799	
9297	1654	6984	
6184	4669	9044	
2300	614	8640	
4891	3833	2926	
264	5192	600	
2529	2523	7357	
9551	6678	1868	
4242	8143	3410	
106	1753	3290	
2826	4198	4303	
5886	2367	7502	
8654	435	7657	
5291	3936	9997	
4383	899	4639	
7837	3281	9500	
2375	7242	7705	
7966	2268	3112	
7382	1908	4088	
3811	9016	3279	
989	4330	7594	
2630	3304	3786	
5016	5437	1238	
214	3698	7633	
9393	7248	8905	
9582	787	9575	
7479	9357	9132	
893	9611	526	
7870	3923	5137	
1149	7860	3683	
8880	5588	691	
7097	5981	1293	
4265	48	6046	
6114	7362	5061	
6504	4916	3562	
9434	8729	5764	
3996	5049	9362	
7568	1769	2322	
4588	3837	7013	
3459	7676	574	
299	2260	273	
719	2880	5244	
4729	1440	7077	
5491	8036	9441	
4198	660	1792	
7703	3343	1310	
4819	4584	9007	
8969	6119	9944	
7412	9440	576	
9441	9846	3406	
5289	1176	3008	
2169	9229	7842	
72	438	3025	
